ligand	receptor	sources	references	databases	n_databases
SLC1A6	GRIN2B	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A6	GRIN2C	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A6	GRIN2D	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A6	GRM1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A6	GRM2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A6	GRM3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A6	GRM4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A6	GRM5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A6	GRM6	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A6	GRM7	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A6	GRM8	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIA2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIA4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIK1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIK2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIK3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIK4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIK5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIN1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIN2A	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIN2B	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIN2C	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRIN2D	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRM1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRM2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRM3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRM4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRM5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRM6	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRM7	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC1A7	GRM8	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A1	ADORA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A1	ADORA2A	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A1	ADORA2B	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A1	ADORA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A2	ADORA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A2	ADORA2A	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A2	ADORA2B	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A2	ADORA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A3	ADORA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A3	ADORA2A	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A3	ADORA2B	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A3	ADORA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A4	ADORA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A4	ADORA2A	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A4	ADORA2B	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC29A4	ADORA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABBR1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABBR2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRA2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRA4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRA5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRA6	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRB2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRB3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRD	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRE	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRG2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC32A1	GABRQ	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRM1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRM2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRM3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRM4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRM5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRNA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRNA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRNA4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRNA7	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRNB1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRNB2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRNB4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRND	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRNE	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC5A7	CHRNG	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABBR1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABBR2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRA2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRA4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRA5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRA6	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRB2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRB3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRD	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRE	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRG2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A1	GABRQ	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABBR1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABBR2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRA2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRA4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRA5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRA6	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRB2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRB3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRD	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRE	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRG2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A11	GABRQ	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABBR1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABBR2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRA2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRA4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRA5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRA6	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRB2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRB3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRD	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRE	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRG2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A12	GABRQ	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABBR1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABBR2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRA2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRA4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRA5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRA6	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRB2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRB3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRD	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRE	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRG2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A13	GABRQ	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A2	ADRA1A	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A2	ADRA1B	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A2	ADRA1D	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A2	ADRA2A	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A2	ADRA2B	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A2	ADRA2C	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A2	ADRB1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A2	ADRB2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A2	ADRB3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A3	DRD1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A3	DRD2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A3	DRD3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A3	DRD4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A3	DRD5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR1A	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR1B	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR1D	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR1E	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR1F	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR2A	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR2B	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR2C	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR3A	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR3B	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR3C	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR3D	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR3E	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR5A	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR6	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A4	HTR7	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A5	GLRA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A5	GLRA2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A5	GLRB	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABBR1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABBR2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRA2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRA4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRA5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRA6	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRB2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRB3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRD	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRE	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRG2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A6	GABRQ	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABBR1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABBR2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRA2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRA3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRA4	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRA5	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRA6	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRB2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRB3	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRD	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRE	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRG2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A8	GABRQ	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A9	GLRA1	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A9	GLRA2	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLC6A9	GLRB	uniprot;reactome;IUPHAR		CellPhoneDB	1
SLIT1	ROBO1	uniprot;PMID:10102268		CellPhoneDB	1
SLIT2	ROBO1	reactome;uniprot;PMID:10102268		CellPhoneDB	1
SLIT2	ROBO2	uniprot;PMID:10102268		CellPhoneDB	1
SLITRK1	PTPRD	PMID:29100073;PMID:34966732	PMID:29100073;PMID:34966732	CellPhoneDB	1
SLITRK1	PTPRS	PMID:29100073;PMID:34966732	PMID:29100073;PMID:34966732	CellPhoneDB	1
SLITRK2	PTPRD	PMID:29100073;PMID:34966732	PMID:29100073;PMID:34966732	CellPhoneDB	1
SLITRK2	PTPRS	PMID:29100073;PMID:34966732	PMID:29100073;PMID:34966732	CellPhoneDB	1
SLITRK3	PTPRD	PMID:29100073;PMID:34966732	PMID:29100073;PMID:34966732	CellPhoneDB	1
SLITRK4	OLR1	Shilts screen - VALIDATED		CellPhoneDB	1
SLITRK4	PTPRS	PMID:29100073;PMID:34966732	PMID:29100073;PMID:34966732	CellPhoneDB	1
SLITRK5	PTPRS	PMID:29100073;PMID:34966732	PMID:29100073;PMID:34966732	CellPhoneDB	1
SLITRK6	PTPRS	PMID:29100073;PMID:34966732	PMID:29100073;PMID:34966732	CellPhoneDB	1
SOSTDC1	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
SOSTDC1	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
SPN	SIGLEC1	PMID:11238599	PMID:11238599	CellPhoneDB	1
SPP1	ITGA4	PMID:1830891;PMID:8970045	PMID:1830891;PMID:8970045	CellPhoneDB	1
SPP1	ITGA9	PMID:1830891;PMID:8970045	PMID:1830891;PMID:8970045	CellPhoneDB	1
SPP1	ITGAV	PMID:24442579	PMID:24442579	CellPhoneDB	1
SPP1	ITGB1	PMID:1830891;PMID:8970045	PMID:1830891;PMID:8970045	CellPhoneDB	1
SPP1	ITGB3	PMID:24442579	PMID:24442579	CellPhoneDB	1
SPX	GALR2	uniprot		CellPhoneDB	1
SPX	GALR3	uniprot		CellPhoneDB	1
SPX	GPR151	uniprot		CellPhoneDB	1
SRD5A1	AR	HMRbase;uniprot		CellPhoneDB	1
SRD5A2	AR	HMRbase;uniprot		CellPhoneDB	1
SRD5A3	AR	HMRbase;uniprot		CellPhoneDB	1
SST	SSTR1	uniprot;HMRbase;reactome		CellPhoneDB	1
SST	SSTR2	uniprot;HMRbase;reactome		CellPhoneDB	1
SST	SSTR3	uniprot;HMRbase;reactome		CellPhoneDB	1
SST	SSTR4	uniprot;HMRbase;reactome		CellPhoneDB	1
SST	SSTR5	uniprot;HMRbase;reactome		CellPhoneDB	1
SULT1A1	PPARA	HMRbase		CellPhoneDB	1
SULT1A1	PPARD	HMRbase		CellPhoneDB	1
SULT1A1	PPARG	HMRbase		CellPhoneDB	1
SULT1E1	PPARA	HMRbase		CellPhoneDB	1
SULT1E1	PPARD	HMRbase		CellPhoneDB	1
SULT1E1	PPARG	HMRbase		CellPhoneDB	1
SULT2A1	PPARA	HMRbase		CellPhoneDB	1
SULT2A1	PPARD	HMRbase		CellPhoneDB	1
SULT2A1	PPARG	HMRbase		CellPhoneDB	1
TAC1	TACR1	uniprot;reactome		CellPhoneDB	1
TAC1	TACR2	uniprot;reactome		CellPhoneDB	1
TAC1	TACR3	GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		CellPhoneDB	1
TAC3	TACR1	GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		CellPhoneDB	1
TAC3	TACR2	GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		CellPhoneDB	1
TAC3	TACR3	uniprot;reactome		CellPhoneDB	1
TAFA1	GPR1	uniprot		CellPhoneDB	1
TAFA4	FPR1	uniprot		CellPhoneDB	1
TAFA5	FPR2	uniprot		CellPhoneDB	1
TAFA5	S1PR2	uniprot		CellPhoneDB	1
TAX1BP3	ADGRB1	uniprot;reactome;IUPHAR		CellPhoneDB	1
TAX1BP3	ADGRB2	uniprot;reactome;IUPHAR		CellPhoneDB	1
TBXAS1	TBXA2R	HMRbase;uniprot;reactome		CellPhoneDB	1
TENM1	ADGRL1	PMID:29100073;PMID:31354411	PMID:29100073;PMID:31354411	CellPhoneDB	1
TENM1	ADGRL2	PMID:29100073;PMID:31354411	PMID:29100073;PMID:31354411	CellPhoneDB	1
TENM1	ADGRL3	PMID:29100073;PMID:31354411	PMID:29100073;PMID:31354411	CellPhoneDB	1
TENM2	ADGRL1	PMID:29100073;PMID:31354411;uniprot;reactome;IUPHAR	PMID:29100073;PMID:31354411	CellPhoneDB	1
TENM2	ADGRL2	PMID:29100073;PMID:31354411;uniprot;reactome;IUPHAR	PMID:29100073;PMID:31354411	CellPhoneDB	1
TENM2	ADGRL3	PMID:29100073;PMID:31354411	PMID:29100073;PMID:31354411	CellPhoneDB	1
TENM3	ADGRL1	PMID:29100073;PMID:31354411	PMID:29100073;PMID:31354411	CellPhoneDB	1
TENM3	ADGRL2	PMID:29100073;PMID:31354411	PMID:29100073;PMID:31354411	CellPhoneDB	1
TENM3	ADGRL3	PMID:29100073;PMID:31354411;uniprot;reactome;IUPHAR	PMID:29100073;PMID:31354411	CellPhoneDB	1
TENM4	ADGRL1	PMID:29100073;PMID:31354411;uniprot;reactome;IUPHAR	PMID:29100073;PMID:31354411	CellPhoneDB	1
TENM4	ADGRL2	PMID:29100073;PMID:31354411	PMID:29100073;PMID:31354411	CellPhoneDB	1
TENM4	ADGRL3	PMID:29100073;PMID:31354411	PMID:29100073;PMID:31354411	CellPhoneDB	1
TF	TFR2	uniprot		CellPhoneDB	1
TF	TFRC	uniprot		CellPhoneDB	1
TG	THRA	HMRbase;uniprot		CellPhoneDB	1
TG	THRB	HMRbase;uniprot		CellPhoneDB	1
TGFA	EGFR	uniprot		CellPhoneDB	1
TGFB1	ACVR1	uniprot		CellPhoneDB	1
TGFB1	ITGAV	5ffo;PDB		CellPhoneDB	1
TGFB1	ITGB6	5ffo;PDB		CellPhoneDB	1
TGFB1	TGFBR1	uniprot		CellPhoneDB	1
TGFB1	TGFBR2	uniprot		CellPhoneDB	1
TGFB1	TGFBR3	uniprot		CellPhoneDB	1
TGFB2	ACVR1	uniprot		CellPhoneDB	1
TGFB2	TGFBR1	uniprot		CellPhoneDB	1
TGFB2	TGFBR2	uniprot		CellPhoneDB	1
TGFB2	TGFBR3	uniprot		CellPhoneDB	1
TGFB3	ACVR1	uniprot		CellPhoneDB	1
TGFB3	ITGAV	reactome		CellPhoneDB	1
TGFB3	ITGB6	reactome		CellPhoneDB	1
TGFB3	ITGB8	reactome		CellPhoneDB	1
TGFB3	TGFBR1	uniprot		CellPhoneDB	1
TGFB3	TGFBR2	uniprot		CellPhoneDB	1
TGFB3	TGFBR3	uniprot		CellPhoneDB	1
TGM2	ADGRG1	uniprot;reactome;IUPHAR		CellPhoneDB	1
THBS1	CD36	uniprot		CellPhoneDB	1
THBS1	ITGA2B	uniprot		CellPhoneDB	1
THBS1	ITGA3	uniprot		CellPhoneDB	1
THBS1	ITGAV	uniprot		CellPhoneDB	1
THBS1	ITGB1	uniprot		CellPhoneDB	1
THBS1	ITGB3	uniprot		CellPhoneDB	1
THBS2	CD36	uniprot		CellPhoneDB	1
THPO	MPL	uniprot		CellPhoneDB	1
THY1	ADGRE2	uniprot;reactome;IUPHAR		CellPhoneDB	1
THY1	ADGRE5	uniprot;reactome;IUPHAR		CellPhoneDB	1
THY1	ITGAM	PMID:15850796	PMID:15850796	CellPhoneDB	1
THY1	ITGAV	PMID:29212879;PMID:18346467;https:www.ncbi.nlm.nih.gov	PMID:29212879;PMID:18346467;https:www.ncbi.nlm.nih.gov	CellPhoneDB	1
THY1	ITGAX	PMID:15850796	PMID:15850796	CellPhoneDB	1
THY1	ITGB2	PMID:15850796	PMID:15850796	CellPhoneDB	1
THY1	ITGB3	PMID:29212879;PMID:18346467;https:www.ncbi.nlm.nih.gov	PMID:29212879;PMID:18346467;https:www.ncbi.nlm.nih.gov	CellPhoneDB	1
TNC	ITGA4	uniprot		CellPhoneDB	1
TNC	ITGA8	uniprot		CellPhoneDB	1
TNC	ITGA9	uniprot		CellPhoneDB	1
TNC	ITGAV	uniprot		CellPhoneDB	1
TNC	ITGB1	uniprot		CellPhoneDB	1
TNC	ITGB3	uniprot		CellPhoneDB	1
TNC	ITGB6	uniprot		CellPhoneDB	1
TNF	TNFRSF1A	uniprot		CellPhoneDB	1
TNF	TNFRSF1B	uniprot		CellPhoneDB	1
TNFSF10	TNFRSF10A	uniprot		CellPhoneDB	1
TNFSF10	TNFRSF10B	uniprot		CellPhoneDB	1
TNFSF10	TNFRSF10C	uniprot		CellPhoneDB	1
TNFSF10	TNFRSF10D	uniprot		CellPhoneDB	1
TNFSF10	TNFRSF11B	uniprot		CellPhoneDB	1
TNFSF11	TNFRSF11A	uniprot		CellPhoneDB	1
TNFSF11	TNFRSF11B	uniprot		CellPhoneDB	1
TNFSF12	TNFRSF12A	uniprot		CellPhoneDB	1
TNFSF12	TNFRSF25	uniprot		CellPhoneDB	1
TNFSF13	TNFRSF13B	uniprot		CellPhoneDB	1
TNFSF13	TNFRSF17	uniprot		CellPhoneDB	1
TNFSF13B	TNFRSF13B	uniprot		CellPhoneDB	1
TNFSF13B	TNFRSF13C	uniprot;reactome		CellPhoneDB	1
TNFSF13B	TNFRSF17	uniprot		CellPhoneDB	1
TNFSF14	LTBR	uniprot		CellPhoneDB	1
TNFSF14	TNFRSF14	uniprot		CellPhoneDB	1
TNFSF14	TNFRSF6B	uniprot		CellPhoneDB	1
TNFSF15	TNFRSF25	reactome		CellPhoneDB	1
TNFSF15	TNFRSF6B	uniprot		CellPhoneDB	1
TNFSF18	TNFRSF18	uniprot		CellPhoneDB	1
TNFSF4	TNFRSF4	uniprot		CellPhoneDB	1
TNFSF8	TNFRSF8	uniprot		CellPhoneDB	1
TNFSF9	TNFRSF9	uniprot		CellPhoneDB	1
TPH1	HTR1A	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR1B	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR1D	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR1E	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR1F	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR2A	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR2B	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR2C	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR3A	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR3B	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR3C	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR3D	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR3E	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR4	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR5A	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR6	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH1	HTR7	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR1A	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR1B	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR1D	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR1E	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR1F	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR2A	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR2B	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR2C	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR3A	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR3B	uniprot;reactome;IUPHAR		CellPhoneDB	1
